Price,Adj Close,Close,High,Low,Open,Volume,Ticker,Returns,Log_Returns
Ticker,^DJI,^DJI,^DJI,^DJI,^DJI,^DJI,,,
Date,,,,,,,,,
2023-09-18,34624.30078125,34624.30078125,34725.05859375,34545.3515625,34612.2890625,252700000,^DJI,0.00017512445176293134,0.000175109119266166
2023-09-19,34517.73046875,34517.73046875,34597.55859375,34311.69140625,34571.83984375,282830000,^DJI,-0.003077905115638102,-0.003082651607591996
2023-09-20,34440.87890625,34440.87890625,34776.28125,34434.2890625,34575.5,291650000,^DJI,-0.0022264372963215484,-0.0022289194928264097
2023-09-21,34070.421875,34070.421875,34378.30078125,34058.71875,34332.23046875,331930000,^DJI,-0.010756317580001507,-0.010814584968990905
2023-09-22,33963.83984375,33963.83984375,34156.1484375,33947.23828125,34077.078125,268760000,^DJI,-0.00312828621967276,-0.0031331895356630263
2023-09-25,34006.87890625,34006.87890625,34017.53125,33780.671875,33907.58984375,229450000,^DJI,0.0012672024923565672,0.0012664002689264176
2023-09-26,33618.87890625,33618.87890625,33879.9296875,33569.6015625,33862.6796875,280100000,^DJI,-0.011409456335867763,-0.011475043536240279
2023-09-27,33550.26953125,33550.26953125,33731.6484375,33306.30078125,33682.80859375,300330000,^DJI,-0.0020407990162707446,-0.002042884284141247
2023-09-28,33666.33984375,33666.33984375,33777.8984375,33473.5,33519.44140625,275610000,^DJI,0.00345959403968088,0.003453623410892936
2023-09-29,33507.5,33507.5,33893.6796875,33407.44921875,33882.609375,319830000,^DJI,-0.004718060961993453,-0.004729226144129831
2023-10-02,33433.3515625,33433.3515625,33511.91015625,33219.55859375,33455.5,275630000,^DJI,-0.002212890770722953,-0.0022153428316009885
2023-10-03,33002.37890625,33002.37890625,33398.5390625,32916.19921875,33318.83984375,293450000,^DJI,-0.012890501134603327,-0.012974304602471478
2023-10-04,33129.55078125,33129.55078125,33156.44921875,32873.23046875,33034.1796875,287030000,^DJI,0.003853415396546378,0.00384601000936277
